,detection_id,arrival_time,pre_orderboard,orderboard,pickup,total_time
2512,1118034,2022-03-28T10:05:55,18.0,28.0,64.0,223
2513,1118038,2022-03-28T10:06:20,37.0,26.0,101.0,290
2514,1118045,2022-03-28T10:07:14,15.0,23.0,54.0,293
2515,1118062,2022-03-28T10:08:39,,67.0,157.0,354
2516,1118064,2022-03-28T10:11:10,12.0,28.0,45.0,239
2517,1118080,2022-03-28T10:15:30,40.0,27.0,170.0,268
2518,1118113,2022-03-28T10:22:42,83.0,12.0,78.0,202
2519,1118149,2022-03-28T10:28:24,,27.0,215.0,268
2520,1118152,2022-03-28T10:28:59,,30.0,29.0,263
2521,1118168,2022-03-28T10:30:30,,32.0,127.0,297
2522,1118175,2022-03-28T10:31:06,6.0,78.0,75.0,335
2523,1118209,2022-03-28T10:38:22,,18.0,110.0,155
2524,1118223,2022-03-28T10:39:50,1.0,33.0,82.0,149
2525,1118227,2022-03-28T10:42:06,,23.0,72.0,118
2526,1118272,2022-03-28T10:45:39,,36.0,280.0,343
2527,1118285,2022-03-28T10:45:46,33.0,23.0,54.0,388
2528,1118291,2022-03-28T10:47:35,,15.0,51.0,326
2529,1118296,2022-03-28T10:47:44,9.0,27.0,29.0,341
2530,1118319,2022-03-28T10:54:10,,36.0,105.0,170
2531,1118332,2022-03-28T10:54:24,42.0,34.0,176.0,342
2532,1118340,2022-03-28T10:59:30,,21.0,64.0,110
2533,1118347,2022-03-28T10:59:36,19.0,18.0,57.0,159
2534,1118366,2022-03-28T11:01:26,,20.0,171.0,224
2535,1118377,2022-03-28T11:06:26,,,47.0,54
2536,1118399,2022-03-28T11:06:35,,,223.0,262
2537,1118439,2022-03-28T11:08:29,,182.0,357.0,580
2538,1118446,2022-03-28T11:08:41,173.0,30.0,95.0,630
2539,1118452,2022-03-28T11:11:41,26.0,16.0,65.0,513
2540,1118482,2022-03-28T11:12:15,22.0,102.0,249.0,722
2541,1118488,2022-03-28T11:13:34,52.0,50.0,47.0,691
2542,1118490,2022-03-28T11:14:58,48.0,68.0,24.0,627
2543,1118494,2022-03-28T11:15:59,63.0,45.0,48.0,612
2544,1118506,2022-03-28T11:18:33,,53.0,158.0,611
2545,1118512,2022-03-28T11:19:26,16.0,38.0,31.0,585
2546,1118514,2022-03-28T11:20:27,,227.0,43.0,563
2547,1118527,2022-03-28T11:21:07,201.0,49.0,154.0,674
2548,1118549,2022-03-28T11:32:38,,134.0,145.0,307
2549,1118553,2022-03-28T11:34:10,50.0,34.0,63.0,275
2550,1118565,2022-03-28T11:35:07,30.0,58.0,98.0,313
2551,1118576,2022-03-28T11:36:07,33.0,19.0,45.0,296
2552,1118586,2022-03-28T11:38:17,,31.0,53.0,213
2553,1118593,2022-03-28T11:40:09,2.0,58.0,88.0,201
2554,1118604,2022-03-28T11:40:51,22.0,25.0,71.0,225
2555,1118622,2022-03-28T11:41:20,23.0,43.0,116.0,308
2556,1118628,2022-03-28T11:42:55,,65.0,63.0,248
2557,1118646,2022-03-28T11:43:25,39.0,155.0,206.0,427
2558,1118650,2022-03-28T11:44:15,148.0,22.0,97.0,466
2559,1118660,2022-03-28T11:46:53,30.0,41.0,90.0,398
2560,1118672,2022-03-28T11:48:28,,28.0,143.0,448
2561,1118683,2022-03-28T11:50:21,,37.0,143.0,476
2562,1118694,2022-03-28T11:50:40,26.0,114.0,151.0,608
2563,1118700,2022-03-28T11:51:14,111.0,34.0,86.0,660
2564,1118709,2022-03-28T11:53:13,29.0,44.0,91.0,627
2565,1118712,2022-03-28T11:53:50,38.0,29.0,49.0,634
2566,1118720,2022-03-28T11:54:35,26.0,63.0,105.0,691
2567,1118723,2022-03-28T11:55:09,58.0,122.0,38.0,689
2568,1118727,2022-03-28T11:56:14,36.0,233.0,96.0,719
2569,1118733,2022-03-28T11:56:57,118.0,138.0,67.0,724
2570,1118742,2022-03-28T11:59:02,132.0,90.0,107.0,699
2571,1118744,2022-03-28T12:02:03,49.0,55.0,42.0,558
2572,1118746,2022-03-28T12:03:38,13.0,42.0,31.0,492
2573,1118747,2022-03-28T12:04:58,8.0,103.0,33.0,433
2574,1118751,2022-03-28T12:05:18,97.0,76.0,30.0,438
2575,1118755,2022-03-28T12:07:04,69.0,46.0,49.0,377
2576,1118759,2022-03-28T12:08:21,45.0,114.0,79.0,398
2577,1118762,2022-03-28T12:09:13,107.0,39.0,66.0,403
2578,1118769,2022-03-28T12:11:07,33.0,29.0,72.0,358
2579,1118771,2022-03-28T12:11:48,21.0,103.0,44.0,357
2580,1118782,2022-03-28T12:12:17,99.0,58.0,133.0,462
2581,1118788,2022-03-28T12:14:04,59.0,29.0,40.0,390
2582,1118796,2022-03-28T12:17:24,,72.0,63.0,244
2583,1118799,2022-03-28T12:18:08,32.0,37.0,20.0,219
2584,1118810,2022-03-28T12:19:28,24.0,75.0,79.0,318
2585,1118833,2022-03-28T12:20:00,71.0,30.0,217.0,499
2586,1118840,2022-03-28T12:21:23,22.0,58.0,91.0,501
2587,1118848,2022-03-28T12:21:52,53.0,27.0,99.0,568
2588,1118852,2022-03-28T12:22:55,21.0,26.0,44.0,545
2589,1118857,2022-03-28T12:23:24,22.0,30.0,36.0,545
2590,1118862,2022-03-28T12:23:55,27.0,32.0,61.0,569
2591,1118868,2022-03-28T12:24:36,22.0,38.0,61.0,583
2592,1118872,2022-03-28T12:27:36,,42.0,34.0,433
2593,1118887,2022-03-28T12:27:50,30.0,86.0,132.0,549
2594,1118910,2022-03-28T12:32:42,,24.0,239.0,496
2595,1118916,2022-03-28T12:33:33,,25.0,61.0,504
2596,1118919,2022-03-28T12:34:38,12.0,45.0,34.0,472
2597,1118925,2022-03-28T12:35:48,,24.0,76.0,476
2598,1118944,2022-03-28T12:37:03,22.0,55.0,196.0,595
2599,1118955,2022-03-28T12:39:21,,37.0,97.0,551
2600,1118977,2022-03-28T12:42:05,,42.0,211.0,594
2601,1118982,2022-03-28T12:45:54,34.0,36.0,56.0,421
2602,1118988,2022-03-28T12:46:47,21.0,36.0,60.0,408
2603,1119003,2022-03-28T12:48:36,62.0,15.0,90.0,384
2604,1119011,2022-03-28T12:51:11,,17.0,161.0,389
2605,1119014,2022-03-28T12:51:21,10.0,23.0,32.0,410
2606,1119027,2022-03-28T12:53:39,,31.0,178.0,450
2607,1119030,2022-03-28T12:55:00,,43.0,39.0,408
2608,1119036,2022-03-28T12:56:16,22.0,49.0,95.0,423
2609,1119049,2022-03-28T12:59:41,,27.0,244.0,485
2610,1119057,2022-03-28T13:02:20,12.0,43.0,109.0,423
2611,1119062,2022-03-28T13:03:47,,27.0,80.0,402
2612,1119060,2022-03-28T13:04:52,1.0,32.0,30.0,332
2613,1119071,2022-03-28T13:06:34,,13.0,252.0,480
2614,1119086,2022-03-28T13:07:13,,47.0,146.0,585
2615,1119120,2022-03-28T13:11:02,,89.0,631.0,982
2616,1119098,2022-03-28T13:12:30,4.0,23.0,192.0,504
2617,1119107,2022-03-28T13:13:55,,78.0,199.0,621
2618,1119112,2022-03-28T13:14:13,66.0,49.0,57.0,658
2619,1119115,2022-03-28T13:15:28,48.0,43.0,38.0,621
2620,1119117,2022-03-28T13:17:38,11.0,26.0,48.0,533
2621,1119124,2022-03-28T13:18:23,,25.0,92.0,585
2622,1119125,2022-03-28T13:20:24,,39.0,44.0,467
2623,1119129,2022-03-28T13:21:19,,67.0,40.0,452
2624,1119132,2022-03-28T13:21:47,157.0,41.0,61.0,479
2625,1119134,2022-03-28T13:23:21,125.0,48.0,68.0,450
2626,1119137,2022-03-28T13:25:45,33.0,43.0,42.0,350
2627,1119140,2022-03-28T13:26:27,39.0,39.0,57.0,363
2628,1119149,2022-03-28T13:28:35,,87.0,166.0,397
2629,1119155,2022-03-28T13:33:07,2.0,29.0,96.0,215
2630,1119157,2022-03-28T13:34:00,,19.0,76.0,238
2631,1119159,2022-03-28T13:34:26,,31.0,52.0,258
2632,1119175,2022-03-28T13:35:51,11.0,58.0,319.0,493
2633,1119173,2022-03-28T13:40:25,,18.0,101.0,142
2634,1119179,2022-03-28T13:40:54,6.0,84.0,165.0,294
2635,1119186,2022-03-28T13:42:30,,45.0,158.0,359
2636,1119189,2022-03-28T13:42:36,41.0,53.0,34.0,385
2637,1119206,2022-03-28T13:43:27,50.0,46.0,121.0,528
2638,1119202,2022-03-28T13:44:26,40.0,38.0,44.0,461
2639,1119209,2022-03-28T13:47:37,,26.0,113.0,379
2640,1119231,2022-03-28T13:49:16,,48.0,300.0,577
2641,1119238,2022-03-28T13:51:06,,93.0,140.0,616
2642,1119241,2022-03-28T13:52:20,24.0,111.0,65.0,575
2643,1119245,2022-03-28T13:52:52,107.0,17.0,34.0,568
2644,1119256,2022-03-28T13:54:48,11.0,29.0,43.0,493
2645,1119261,2022-03-28T13:55:07,26.0,27.0,30.0,503
2646,1119271,2022-03-28T13:55:45,28.0,51.0,133.0,595
2647,1119279,2022-03-28T13:57:22,114.0,35.0,83.0,575
2648,1119282,2022-03-28T13:59:31,28.0,56.0,51.0,492
2649,1119292,2022-03-28T14:00:24,39.0,48.0,102.0,536
2650,1119296,2022-03-28T14:03:40,13.0,43.0,80.0,416
2651,1119305,2022-03-28T14:04:00,41.0,27.0,157.0,549
2652,1119316,2022-03-28T14:07:16,,23.0,200.0,550
2653,1119320,2022-03-28T14:08:11,23.0,79.0,64.0,556
2654,1119323,2022-03-28T14:08:42,75.0,77.0,50.0,575
2655,1119326,2022-03-28T14:10:19,60.0,71.0,60.0,533
2656,1119333,2022-03-28T14:11:27,68.0,42.0,68.0,532
2657,1119338,2022-03-28T14:12:42,43.0,40.0,42.0,492
2658,1119343,2022-03-28T14:16:16,1.0,23.0,70.0,346
2659,1119346,2022-03-28T14:19:55,23.0,18.0,51.0,178
2660,1119355,2022-03-28T14:20:24,16.0,32.0,67.0,210
2661,1119390,2022-03-28T14:23:33,82.0,118.0,359.0,587
2662,1119393,2022-03-28T14:25:03,113.0,39.0,45.0,540
2663,1119408,2022-03-28T14:28:06,15.0,27.0,352.0,705
2664,1119396,2022-03-28T14:29:59,,15.0,53.0,343
2665,1119397,2022-03-28T14:30:28,,25.0,28.0,340
2666,1119398,2022-03-28T14:31:03,,38.0,40.0,343
2667,1119401,2022-03-28T14:32:49,,68.0,58.0,289
2668,1119404,2022-03-28T14:36:47,,,71.0,119
2669,1119407,2022-03-28T14:37:36,,,66.0,135
2670,1119425,2022-03-28T14:40:23,,22.0,159.0,213
2671,1119430,2022-03-28T14:40:33,16.0,19.0,118.0,262
2672,1119432,2022-03-28T14:41:21,7.0,31.0,69.0,282
2673,1119441,2022-03-28T14:44:15,,103.0,229.0,357
2674,1119443,2022-03-28T14:46:12,,32.0,34.0,281
2675,1119444,2022-03-28T14:47:36,,25.0,27.0,219
2676,1119456,2022-03-28T14:49:37,13.0,26.0,136.0,235
2677,1119487,2022-03-28T14:50:40,43.0,108.0,384.0,570
2678,1119484,2022-03-28T14:51:32,102.0,19.0,43.0,457
2679,1119486,2022-03-28T14:53:20,16.0,71.0,47.0,391
2680,1119488,2022-03-28T14:53:42,68.0,33.0,48.0,416
2681,1119510,2022-03-28T15:02:37,,37.0,206.0,271
2682,1119546,2022-03-28T15:05:40,,71.0,177.0,273
2683,1119560,2022-03-28T15:09:09,,64.0,241.0,333
2684,1119577,2022-03-28T15:10:41,,34.0,254.0,494
2685,1119569,2022-03-28T15:10:45,43.0,43.0,91.0,401
2686,1119574,2022-03-28T15:14:27,,41.0,38.0,214
2687,1119579,2022-03-28T15:16:58,,21.0,71.0,136
2688,1119585,2022-03-28T15:17:04,19.0,56.0,141.0,272
2689,1119600,2022-03-28T15:19:08,,60.0,254.0,404
2690,1119609,2022-03-28T15:22:26,,32.0,152.0,349
2691,1119607,2022-03-28T15:23:01,,96.0,80.0,277
2692,1119610,2022-03-28T15:25:48,,34.0,40.0,150
2693,1119623,2022-03-28T15:29:27,,23.0,126.0,176
2694,1119624,2022-03-28T15:30:10,22.0,31.0,53.0,183
2695,1119628,2022-03-28T15:30:54,28.0,55.0,13.0,146
2696,1119641,2022-03-28T15:33:11,41.0,30.0,124.0,219
2697,1119688,2022-03-28T15:34:16,71.0,73.0,438.0,1038
2698,1119689,2022-03-28T15:42:53,0.0,49.0,55.0,552
2699,1119696,2022-03-28T15:43:56,,120.0,81.0,570
2700,1119710,2022-03-28T15:45:08,54.0,44.0,197.0,693
2701,1119726,2022-03-28T15:46:11,42.0,32.0,274.0,903
2702,1119735,2022-03-28T15:52:13,67.0,153.0,197.0,734
2703,1119736,2022-03-28T15:54:28,89.0,79.0,37.0,630
2704,1119741,2022-03-28T15:56:06,73.0,25.0,40.0,567
2705,1119756,2022-03-28T15:57:59,,23.0,351.0,800
2706,1119760,2022-03-28T16:00:15,78.0,71.0,45.0,708
2707,1119762,2022-03-28T16:03:23,10.0,34.0,51.0,562
2708,1119768,2022-03-28T16:03:45,27.0,30.0,64.0,600
2709,1119780,2022-03-28T16:07:59,,21.0,274.0,623
2710,1119785,2022-03-28T16:08:32,,44.0,64.0,650
2711,1119792,2022-03-28T16:09:22,1.0,45.0,94.0,683
2712,1119807,2022-03-28T16:13:48,1.0,78.0,289.0,702
2713,1119812,2022-03-28T16:13:59,74.0,49.0,68.0,759
2714,1119817,2022-03-28T16:15:21,46.0,48.0,91.0,763
2715,1119823,2022-03-28T16:16:16,44.0,35.0,104.0,810
2716,1119829,2022-03-28T16:17:05,33.0,100.0,108.0,863
2717,1119834,2022-03-28T16:17:50,99.0,47.0,74.0,887
2718,1119836,2022-03-28T16:19:36,46.0,81.0,33.0,811
2719,1119845,2022-03-28T16:21:40,7.0,218.0,179.0,864
2720,1119849,2022-03-28T16:21:55,211.0,83.0,66.0,910
2721,1119851,2022-03-28T16:25:35,85.0,90.0,43.0,715
2722,1119855,2022-03-28T16:27:13,79.0,33.0,48.0,665
2723,1119864,2022-03-28T16:28:40,26.0,47.0,85.0,660
2724,1119865,2022-03-28T16:29:16,50.0,111.0,52.0,676
2725,1119874,2022-03-28T16:30:14,83.0,63.0,116.0,727
2726,1119876,2022-03-28T16:31:45,59.0,217.0,36.0,665
2727,1119881,2022-03-28T16:33:08,208.0,50.0,92.0,668
2728,1119883,2022-03-28T16:36:45,41.0,122.0,50.0,495
2729,1119890,2022-03-28T16:37:35,121.0,80.0,148.0,592
2730,1119895,2022-03-28T16:40:23,40.0,38.0,74.0,463
2731,1119914,2022-03-28T16:47:53,,25.0,245.0,293
2732,1119917,2022-03-28T16:49:28,0.0,54.0,53.0,250
2733,1119941,2022-03-28T16:52:19,,61.0,370.0,466
2734,1119950,2022-03-28T16:53:59,10.0,49.0,140.0,501
2735,1119948,2022-03-28T16:54:25,41.0,34.0,109.0,472
2736,1119951,2022-03-28T16:55:12,33.0,27.0,32.0,455
2737,1119954,2022-03-28T16:55:52,30.0,53.0,68.0,477
2738,1119966,2022-03-28T17:03:33,,121.0,113.0,260
2739,1119968,2022-03-28T17:04:47,50.0,33.0,75.0,261
2740,1120044,2022-03-28T17:07:28,118.0,190.0,182.0,519
2741,1120068,2022-03-28T17:16:03,16.0,80.0,348.0,493
2742,1120069,2022-03-28T17:17:14,27.0,44.0,38.0,423
2743,1120072,2022-03-28T17:18:46,,30.0,38.0,365
2744,1120077,2022-03-28T17:19:42,,57.0,53.0,357
2745,1120083,2022-03-28T17:19:53,49.0,81.0,37.0,380
2746,1120092,2022-03-28T17:21:59,11.0,58.0,119.0,369
2747,1120097,2022-03-28T17:26:08,,18.0,54.0,172
2748,1120106,2022-03-28T17:27:09,,71.0,168.0,273
2749,1120122,2022-03-28T17:27:40,44.0,60.0,264.0,503
2750,1120127,2022-03-28T17:29:23,4.0,59.0,70.0,465
2751,1120131,2022-03-28T17:30:42,,31.0,61.0,446
2752,1120150,2022-03-28T17:34:00,49.0,120.0,364.0,613
2753,1120155,2022-03-28T17:34:59,115.0,24.0,64.0,613
2754,1120162,2022-03-28T17:37:01,21.0,40.0,64.0,557
2755,1120166,2022-03-28T17:37:31,34.0,30.0,41.0,562
2756,1120170,2022-03-28T17:38:17,22.0,53.0,75.0,589
2757,1120181,2022-03-28T17:38:46,49.0,51.0,187.0,736
2758,1120179,2022-03-28T17:39:44,47.0,213.0,49.0,579
2759,1120182,2022-03-28T17:40:54,193.0,48.0,104.0,610
2760,1120191,2022-03-28T17:42:12,166.0,67.0,137.0,668
2761,1120197,2022-03-28T17:45:07,64.0,35.0,90.0,575
2762,1120199,2022-03-28T17:47:04,50.0,43.0,59.0,516
2763,1120204,2022-03-28T17:48:02,37.0,23.0,132.0,590
2764,1120203,2022-03-28T17:48:47,19.0,36.0,42.0,541
2765,1120212,2022-03-28T17:49:14,33.0,34.0,117.0,627
2766,1120220,2022-03-28T17:50:19,10.0,140.0,91.0,650
2767,1120240,2022-03-28T17:52:30,24.0,46.0,40.0,554
2768,1120245,2022-03-28T17:53:34,10.0,59.0,68.0,553
2769,1120248,2022-03-28T17:53:53,51.0,59.0,47.0,578
2770,1120253,2022-03-28T17:54:54,54.0,83.0,112.0,629
2771,1120257,2022-03-28T17:55:55,78.0,37.0,48.0,613
2772,1120263,2022-03-28T17:57:22,49.0,215.0,134.0,662
2773,1120267,2022-03-28T17:58:19,208.0,47.0,50.0,648
2774,1120272,2022-03-28T18:02:09,40.0,86.0,68.0,485
2775,1120275,2022-03-28T18:07:02,,24.0,51.0,238
2776,1120280,2022-03-28T18:08:03,33.0,28.0,52.0,224
2777,1120295,2022-03-28T18:10:26,,134.0,158.0,358
2778,1120286,2022-03-28T18:11:26,,,127.0,144
2779,1120299,2022-03-28T18:12:28,18.0,44.0,80.0,310
2780,1120306,2022-03-28T18:12:54,44.0,37.0,66.0,343
2781,1120312,2022-03-28T18:13:47,38.0,52.0,131.0,415
2782,1120324,2022-03-28T18:17:02,,41.0,122.0,339
2783,1120335,2022-03-28T18:17:25,35.0,87.0,178.0,487
2784,1120345,2022-03-28T18:18:07,85.0,58.0,125.0,569
2785,1120352,2022-03-28T18:23:41,,59.0,85.0,321
2786,1120362,2022-03-28T18:24:36,10.0,72.0,196.0,455
2787,1120369,2022-03-28T18:25:38,26.0,73.0,101.0,486
2788,1120379,2022-03-28T18:26:11,68.0,47.0,87.0,536
2789,1120384,2022-03-28T18:27:26,43.0,98.0,54.0,512
2790,1120399,2022-03-28T18:28:16,93.0,44.0,172.0,629
2791,1120401,2022-03-28T18:29:57,38.0,28.0,49.0,573
2792,1120408,2022-03-28T18:30:40,26.0,84.0,68.0,596
2793,1120413,2022-03-28T18:31:12,83.0,37.0,54.0,613
2794,1120417,2022-03-28T18:32:44,31.0,68.0,37.0,557
2795,1120420,2022-03-28T18:33:22,66.0,58.0,49.0,563
2796,1120423,2022-03-28T18:34:33,73.0,175.0,58.0,545
2797,1120433,2022-03-28T18:35:54,107.0,109.0,53.0,767
2798,1120436,2022-03-28T18:37:46,108.0,88.0,64.0,715
2799,1120437,2022-03-28T18:39:41,82.0,61.0,69.0,665
2800,1120439,2022-03-28T18:40:23,102.0,37.0,51.0,670
2801,1120448,2022-03-28T18:42:10,36.0,37.0,220.0,778
2802,1120450,2022-03-28T18:42:54,33.0,72.0,68.0,798
2803,1120459,2022-03-28T18:47:45,5.0,33.0,239.0,742
2804,1120465,2022-03-28T18:53:11,34.0,86.0,102.0,515
2805,1120477,2022-03-28T18:54:40,36.0,49.0,216.0,644
2806,1120489,2022-03-28T18:56:17,67.0,103.0,128.0,668
2807,1120495,2022-03-28T18:57:43,87.0,55.0,62.0,638
2808,1120503,2022-03-28T18:59:17,51.0,30.0,134.0,676
2809,1120504,2022-03-28T19:00:16,25.0,80.0,38.0,649
2810,1120507,2022-03-28T19:02:27,4.0,35.0,51.0,566
2811,1120511,2022-03-28T19:03:35,,18.0,111.0,604
2812,1120514,2022-03-28T19:04:06,10.0,124.0,64.0,635
2813,1120522,2022-03-28T19:04:25,118.0,82.0,102.0,713
2814,1120527,2022-03-28T19:06:44,65.0,45.0,49.0,624
2815,1120534,2022-03-28T19:08:12,26.0,25.0,107.0,631
2816,1120543,2022-03-28T19:08:45,19.0,109.0,71.0,664
2817,1120545,2022-03-28T19:09:09,113.0,96.0,38.0,673
2818,1120544,2022-03-28T19:11:09,92.0,26.0,6.0,546
2819,1120546,2022-03-28T19:13:46,,85.0,43.0,434
2820,1120550,2022-03-28T19:15:24,,53.0,81.0,412
2821,1120552,2022-03-28T19:16:29,10.0,21.0,48.0,391
2822,1120555,2022-03-28T19:19:55,13.0,33.0,51.0,229
2823,1120557,2022-03-28T19:21:47,,37.0,44.0,157
2824,1120573,2022-03-28T19:22:31,1.0,59.0,300.0,408
2825,1120576,2022-03-28T19:22:47,48.0,37.0,39.0,426
2826,1120579,2022-03-28T19:27:46,,26.0,55.0,174
2827,1120581,2022-03-28T19:28:02,12.0,28.0,53.0,206
2828,1120594,2022-03-28T19:32:06,,19.0,316.0,366
2829,1120603,2022-03-28T19:34:53,,24.0,241.0,435
2830,1120613,2022-03-28T19:36:18,4.0,101.0,207.0,563
2831,1120604,2022-03-28T19:36:30,97.0,46.0,7.0,371
2832,1120631,2022-03-28T19:39:37,16.0,35.0,501.0,709
2833,1120620,2022-03-28T19:40:16,16.0,30.0,76.0,459
2834,1120626,2022-03-28T19:40:42,25.0,60.0,128.0,559
2835,1120629,2022-03-28T19:46:50,58.0,42.0,48.0,235
2836,1120632,2022-03-28T19:48:33,1.0,36.0,50.0,179
2837,1120645,2022-03-28T19:50:43,,,146.0,191
2838,1120659,2022-03-28T19:51:33,,80.0,137.0,421
2839,1120696,2022-03-28T19:59:51,,78.0,128.0,384
2840,1120697,2022-03-28T20:00:03,,,396.0,402
2841,1120702,2022-03-28T20:00:09,58.0,110.0,45.0,409
2842,1120710,2022-03-28T20:03:17,,87.0,115.0,325
2843,1120718,2022-03-28T20:05:38,,21.0,89.0,270
2844,1120766,2022-03-28T20:14:17,,26.0,282.0,347
2845,1120759,2022-03-28T20:14:55,,28.0,100.0,218
2846,1120763,2022-03-28T20:16:30,,22.0,61.0,187
2847,1120787,2022-03-28T20:17:12,,26.0,176.0,321
2848,1120840,2022-03-28T20:21:59,6.0,27.0,612.0,678
2849,1120804,2022-03-28T20:23:58,,26.0,35.0,154
2850,1120831,2022-03-28T20:27:02,,78.0,215.0,320
2851,1120842,2022-03-28T20:28:43,,22.0,61.0,276
2852,1120903,2022-03-28T20:40:06,12.0,43.0,263.0,349
2853,1120908,2022-03-28T20:41:41,,57.0,52.0,313
2854,1120923,2022-03-28T20:44:41,,25.0,159.0,298
2855,1120939,2022-03-28T20:46:45,,32.0,151.0,323
2856,1120958,2022-03-28T20:53:05,,41.0,289.0,358
2857,1120966,2022-03-28T20:53:12,37.0,99.0,115.0,464
2858,1120973,2022-03-28T20:54:44,50.0,30.0,44.0,410
2859,1120979,2022-03-28T20:57:04,,27.0,39.0,315
2860,1120989,2022-03-28T21:00:18,,32.0,121.0,240
2861,1121016,2022-03-28T21:04:42,,46.0,301.0,372
2862,1121021,2022-03-28T21:09:26,,43.0,60.0,154
2863,1121030,2022-03-28T21:10:23,,51.0,95.0,188
2864,1121074,2022-03-28T21:30:28,,,49.0,56
2865,1121078,2022-03-28T21:31:18,,,51.0,58
2866,1121104,2022-03-28T21:35:36,,43.0,180.0,257
2867,1121133,2022-03-28T21:37:56,,82.0,318.0,435
2868,1121140,2022-03-28T21:45:02,,12.0,120.0,164
2869,1122299,2022-03-29T07:08:05,,72.0,209.0,305
2870,1122348,2022-03-29T07:28:47,,13.0,163.0,210
2871,1122377,2022-03-29T07:35:08,7.0,32.0,226.0,297
2872,1122408,2022-03-29T07:45:27,,18.0,237.0,279
2873,1122413,2022-03-29T07:47:03,,21.0,54.0,232
2874,1122450,2022-03-29T08:00:37,,10.0,9.0,43
2875,1122567,2022-03-29T08:25:36,34.0,43.0,142.0,243
2876,1122608,2022-03-29T08:35:08,,39.0,236.0,299
2877,1122635,2022-03-29T08:40:22,,58.0,188.0,269
2878,1122638,2022-03-29T08:41:00,24.0,36.0,40.0,267
2879,1122712,2022-03-29T09:02:24,,27.0,274.0,320
2880,1122724,2022-03-29T09:03:24,,38.0,176.0,436
2881,1122727,2022-03-29T09:04:22,,60.0,69.0,446
2882,1122730,2022-03-29T09:04:30,55.0,25.0,47.0,481
2883,1122732,2022-03-29T09:05:33,23.0,32.0,29.0,445
2884,1122763,2022-03-29T09:17:47,,22.0,142.0,193
2885,1122824,2022-03-29T09:28:28,,30.0,250.0,310
2886,1122825,2022-03-29T09:30:54,,22.0,48.0,213
2887,1122832,2022-03-29T09:33:10,,36.0,187.0,272
2888,1122920,2022-03-29T09:50:47,12.0,42.0,297.0,374
2889,1122922,2022-03-29T09:51:10,43.0,21.0,35.0,383
2890,1122928,2022-03-29T09:52:22,,41.0,66.0,370
2891,1122940,2022-03-29T09:54:29,,79.0,203.0,443
2892,1122962,2022-03-29T10:03:44,,26.0,98.0,146
2893,1123009,2022-03-29T10:12:06,,16.0,134.0,173
2894,1123013,2022-03-29T10:12:12,14.0,17.0,106.0,271
2895,1123020,2022-03-29T10:12:34,14.0,34.0,46.0,292
2896,1123034,2022-03-29T10:13:32,,35.0,106.0,336
2897,1123043,2022-03-29T10:17:01,0.0,59.0,108.0,230
2898,1123106,2022-03-29T10:23:32,,143.0,362.0,534
2899,1123113,2022-03-29T10:26:06,30.0,60.0,52.0,426
2900,1123127,2022-03-29T10:26:42,59.0,48.0,112.0,499
2901,1123130,2022-03-29T10:27:49,45.0,31.0,50.0,476
2902,1123131,2022-03-29T10:28:46,25.0,45.0,29.0,444
2903,1123135,2022-03-29T10:34:26,9.0,62.0,46.0,149
2904,1123151,2022-03-29T10:34:42,59.0,29.0,169.0,300
2905,1123153,2022-03-29T10:37:04,,20.0,45.0,202
2906,1123157,2022-03-29T10:38:44,,25.0,41.0,143
2907,1123175,2022-03-29T10:40:53,,,203.0,211
2908,1123187,2022-03-29T10:45:42,,,69.0,75
2909,1123194,2022-03-29T10:46:49,,,61.0,68
2910,1123200,2022-03-29T10:46:56,,,62.0,118
2911,1123211,2022-03-29T10:47:17,32.0,14.0,119.0,213
2912,1123238,2022-03-29T10:49:56,,8.0,272.0,333
2913,1123239,2022-03-29T10:50:08,13.0,24.0,34.0,353
2914,1123244,2022-03-29T10:51:00,20.0,25.0,38.0,333
2915,1123246,2022-03-29T10:56:24,,,32.0,38
2916,1123258,2022-03-29T10:56:52,,15.0,51.0,106
2917,1123317,2022-03-29T11:04:33,7.0,33.0,296.0,366
2918,1123327,2022-03-29T11:06:01,6.0,23.0,98.0,374
2919,1123335,2022-03-29T11:08:12,,31.0,73.0,311
2920,1123363,2022-03-29T11:10:19,,78.0,338.0,522
2921,1123369,2022-03-29T11:10:23,74.0,18.0,61.0,575
2922,1123382,2022-03-29T11:13:16,,51.0,125.0,525
2923,1123384,2022-03-29T11:16:01,5.0,27.0,23.0,374
2924,1123392,2022-03-29T11:16:13,23.0,47.0,35.0,394
2925,1123393,2022-03-29T11:17:14,13.0,43.0,46.0,375
2926,1123398,2022-03-29T11:18:09,7.0,50.0,50.0,368
2927,1123409,2022-03-29T11:19:59,,37.0,121.0,378
2928,1123417,2022-03-29T11:22:12,,43.0,90.0,333
2929,1123420,2022-03-29T11:23:13,,35.0,43.0,315
2930,1123447,2022-03-29T11:23:36,14.0,22.0,322.0,610
2931,1123458,2022-03-29T11:24:41,,21.0,115.0,654
2932,1123494,2022-03-29T11:27:33,141.0,39.0,316.0,792
2933,1123519,2022-03-29T11:30:13,23.0,46.0,409.0,1039
2934,1123526,2022-03-29T11:30:45,40.0,48.0,44.0,1047
2935,1123537,2022-03-29T11:32:18,,44.0,62.0,1012
2936,1123542,2022-03-29T11:35:59,,20.0,65.0,843
2937,1123555,2022-03-29T11:39:07,,37.0,106.0,758
